day_name,month_name,created_date,channel,total_accounts,daily_posts,last_daily_posts,daily_post_change,daily_post_change_rate,cumulative_daily_posts,post_growth_rate,daily_engagements,last_daily_engagements,daily_engagement_change,daily_engagement_change_rate,cumulative_daily_engagements,engagement_growth_rate
Wednesday,June,2020-06-10,instagram,406,876,908.0,-32.0,-0.0352,140257,0.0063,3400776,3705078.0,-304302.0,-0.0821,582474976,0.0059
Thursday,June,2020-06-11,instagram,412,860,876.0,-16.0,-0.0183,141117,0.0061,3476689,3400776.0,75913.0,0.0223,585951665,0.006
Friday,June,2020-06-12,instagram,401,848,860.0,-12.0,-0.014,141965,0.006,3494646,3476689.0,17957.0,0.0052,589446311,0.006
Saturday,June,2020-06-13,instagram,407,844,848.0,-4.0,-0.0047,142809,0.0059,3402544,3494646.0,-92102.0,-0.0264,592848855,0.0058
Sunday,June,2020-06-14,instagram,397,797,844.0,-47.0,-0.0557,143606,0.0056,3569694,3402544.0,167150.0,0.0491,596418549,0.006
Monday,June,2020-06-15,instagram,412,849,797.0,52.0,0.0652,144455,0.0059,3391245,3569694.0,-178449.0,-0.05,599809794,0.0057
Tuesday,June,2020-06-16,instagram,418,853,849.0,4.0,0.0047,145308,0.0059,3334285,3391245.0,-56960.0,-0.0168,603144079,0.0056
Wednesday,June,2020-06-17,instagram,407,829,853.0,-24.0,-0.0281,146137,0.0057,3536618,3334285.0,202333.0,0.0607,606680697,0.0059
Thursday,June,2020-06-18,instagram,410,855,829.0,26.0,0.0314,146992,0.0059,3549313,3536618.0,12695.0,0.0036,610230010,0.0059
Friday,June,2020-06-19,instagram,421,862,855.0,7.0,0.0082,147854,0.0059,4018797,3549313.0,469484.0,0.1323,614248807,0.0066
Saturday,June,2020-06-20,instagram,413,833,862.0,-29.0,-0.0336,148687,0.0056,4117963,4018797.0,99166.0,0.0247,618366770,0.0067
Sunday,June,2020-06-21,instagram,393,817,833.0,-16.0,-0.0192,149504,0.0055,4273521,4117963.0,155558.0,0.0378,622640291,0.0069
Monday,June,2020-06-22,instagram,404,799,817.0,-18.0,-0.022,150303,0.0053,3795771,4273521.0,-477750.0,-0.1118,626436062,0.0061
Tuesday,June,2020-06-23,instagram,422,817,799.0,18.0,0.0225,151120,0.0054,3793120,3795771.0,-2651.0,-0.0007,630229182,0.0061
Wednesday,June,2020-06-24,instagram,429,887,817.0,70.0,0.0857,152007,0.0059,3417249,3793120.0,-375871.0,-0.0991,633646431,0.0054
Thursday,June,2020-06-25,instagram,420,864,887.0,-23.0,-0.0259,152871,0.0057,3664273,3417249.0,247024.0,0.0723,637310704,0.0058
Friday,June,2020-06-26,instagram,407,829,864.0,-35.0,-0.0405,153700,0.0054,4380681,3664273.0,716408.0,0.1955,641691385,0.0069
Saturday,June,2020-06-27,instagram,421,872,829.0,43.0,0.0519,154572,0.0057,4002994,4380681.0,-377687.0,-0.0862,645694379,0.0062
Sunday,June,2020-06-28,instagram,381,797,872.0,-75.0,-0.086,155369,0.0052,3753117,4002994.0,-249877.0,-0.0624,649447496,0.0058
Monday,June,2020-06-29,instagram,407,859,797.0,62.0,0.0778,156228,0.0055,3753443,3753117.0,326.0,0.0001,653200939,0.0058
Tuesday,June,2020-06-30,instagram,415,859,859.0,0.0,0.0,157087,0.0055,3769717,3753443.0,16274.0,0.0043,656970656,0.0058
Wednesday,July,2020-07-01,instagram,425,900,859.0,41.0,0.0477,157987,0.0057,3520301,3769717.0,-249416.0,-0.0662,660490957,0.0054
Thursday,July,2020-07-02,instagram,424,874,900.0,-26.0,-0.0289,158861,0.0055,3679446,3520301.0,159145.0,0.0452,664170403,0.0056
Friday,July,2020-07-03,instagram,404,867,874.0,-7.0,-0.008,159728,0.0055,3389820,3679446.0,-289626.0,-0.0787,667560223,0.0051
Saturday,July,2020-07-04,instagram,389,764,867.0,-103.0,-0.1188,160492,0.0048,3728859,3389820.0,339039.0,0.1,671289082,0.0056
Sunday,July,2020-07-05,instagram,393,787,764.0,23.0,0.0301,161279,0.0049,3940826,3728859.0,211967.0,0.0568,675229908,0.0059
Monday,July,2020-07-06,instagram,385,785,787.0,-2.0,-0.0025,162064,0.0049,3113819,3940826.0,-827007.0,-0.2099,678343727,0.0046
Tuesday,July,2020-07-07,instagram,389,809,785.0,24.0,0.0306,162873,0.005,3644408,3113819.0,530589.0,0.1704,681988135,0.0054
Wednesday,July,2020-07-08,instagram,414,827,809.0,18.0,0.0222,163700,0.0051,3783637,3644408.0,139229.0,0.0382,685771772,0.0055
Thursday,July,2020-07-09,instagram,414,865,827.0,38.0,0.0459,164565,0.0053,3622545,3783637.0,-161092.0,-0.0426,689394317,0.0053
Friday,July,2020-07-10,instagram,392,808,865.0,-57.0,-0.0659,165373,0.0049,3526642,3622545.0,-95903.0,-0.0265,692920959,0.0051
Saturday,July,2020-07-11,instagram,410,804,808.0,-4.0,-0.005,166177,0.0049,3589470,3526642.0,62828.0,0.0178,696510429,0.0052
Sunday,July,2020-07-12,instagram,383,779,804.0,-25.0,-0.0311,166956,0.0047,4253604,3589470.0,664134.0,0.185,700764033,0.0061
Monday,July,2020-07-13,instagram,387,807,779.0,28.0,0.0359,167763,0.0048,4365160,4253604.0,111556.0,0.0262,705129193,0.0062
Tuesday,July,2020-07-14,instagram,401,859,807.0,52.0,0.0644,168622,0.0051,3911542,4365160.0,-453618.0,-0.1039,709040735,0.0055
Wednesday,July,2020-07-15,instagram,411,881,859.0,22.0,0.0256,169503,0.0052,4023198,3911542.0,111656.0,0.0285,713063933,0.0057
Thursday,July,2020-07-16,instagram,414,902,881.0,21.0,0.0238,170405,0.0053,4399129,4023198.0,375931.0,0.0934,717463062,0.0062
Friday,July,2020-07-17,instagram,427,888,902.0,-14.0,-0.0155,171293,0.0052,4199435,4399129.0,-199694.0,-0.0454,721662497,0.0059
Saturday,July,2020-07-18,instagram,395,834,888.0,-54.0,-0.0608,172127,0.0049,3973753,4199435.0,-225682.0,-0.0537,725636250,0.0055
Sunday,July,2020-07-19,instagram,420,859,834.0,25.0,0.03,172986,0.005,4228914,3973753.0,255161.0,0.0642,729865164,0.0058
Monday,July,2020-07-20,instagram,413,851,859.0,-8.0,-0.0093,173837,0.0049,4359229,4228914.0,130315.0,0.0308,734224393,0.006
Tuesday,July,2020-07-21,instagram,406,869,851.0,18.0,0.0212,174706,0.005,4227586,4359229.0,-131643.0,-0.0302,738451979,0.0058
Wednesday,July,2020-07-22,instagram,411,833,869.0,-36.0,-0.0414,175539,0.0048,4467984,4227586.0,240398.0,0.0569,742919963,0.0061
Thursday,July,2020-07-23,instagram,439,849,833.0,16.0,0.0192,176388,0.0048,4058320,4467984.0,-409664.0,-0.0917,746978283,0.0055
Friday,July,2020-07-24,instagram,422,838,849.0,-11.0,-0.013,177226,0.0048,4384460,4058320.0,326140.0,0.0804,751362743,0.0059
Saturday,July,2020-07-25,instagram,405,821,838.0,-17.0,-0.0203,178047,0.0046,5018167,4384460.0,633707.0,0.1445,756380910,0.0067
Sunday,July,2020-07-26,instagram,389,789,821.0,-32.0,-0.039,178836,0.0044,4097693,5018167.0,-920474.0,-0.1834,760478603,0.0054
Monday,July,2020-07-27,instagram,398,829,789.0,40.0,0.0507,179665,0.0046,3858930,4097693.0,-238763.0,-0.0583,764337533,0.0051
Tuesday,July,2020-07-28,instagram,398,792,829.0,-37.0,-0.0446,180457,0.0044,3918875,3858930.0,59945.0,0.0155,768256408,0.0051
Wednesday,July,2020-07-29,instagram,432,902,792.0,110.0,0.1389,181359,0.005,4151314,3918875.0,232439.0,0.0593,772407722,0.0054
Thursday,July,2020-07-30,instagram,410,909,902.0,7.0,0.0078,182268,0.005,4196074,4151314.0,44760.0,0.0108,776603796,0.0054
Friday,July,2020-07-31,instagram,423,889,909.0,-20.0,-0.022,183157,0.0049,3922570,4196074.0,-273504.0,-0.0652,780526366,0.0051
Saturday,August,2020-08-01,instagram,399,827,889.0,-62.0,-0.0697,183984,0.0045,3905176,3922570.0,-17394.0,-0.0044,784431542,0.005
Sunday,August,2020-08-02,instagram,399,821,827.0,-6.0,-0.0073,184805,0.0045,4247553,3905176.0,342377.0,0.0877,788679095,0.0054
Monday,August,2020-08-03,instagram,403,857,821.0,36.0,0.0438,185662,0.0046,3852112,4247553.0,-395441.0,-0.0931,792531207,0.0049
Tuesday,August,2020-08-04,instagram,430,943,857.0,86.0,0.1004,186605,0.0051,4144610,3852112.0,292498.0,0.0759,796675817,0.0052
Wednesday,August,2020-08-05,instagram,412,853,943.0,-90.0,-0.0954,187458,0.0046,3177549,4144610.0,-967061.0,-0.2333,799853366,0.004
Thursday,August,2020-08-06,instagram,404,847,853.0,-6.0,-0.007,188305,0.0045,4224554,3177549.0,1047005.0,0.3295,804077920,0.0053
Friday,August,2020-08-07,instagram,414,851,847.0,4.0,0.0047,189156,0.0045,3902294,4224554.0,-322260.0,-0.0763,807980214,0.0049
Saturday,August,2020-08-08,instagram,402,854,851.0,3.0,0.0035,190010,0.0045,3612834,3902294.0,-289460.0,-0.0742,811593048,0.0045
Sunday,August,2020-08-09,instagram,402,796,854.0,-58.0,-0.0679,190806,0.0042,3576697,3612834.0,-36137.0,-0.01,815169745,0.0044
Monday,August,2020-08-10,instagram,409,870,796.0,74.0,0.093,191676,0.0046,3271340,3576697.0,-305357.0,-0.0854,818441085,0.004
Tuesday,August,2020-08-11,instagram,401,880,870.0,10.0,0.0115,192556,0.0046,3931558,3271340.0,660218.0,0.2018,822372643,0.0048
Wednesday,August,2020-08-12,instagram,429,864,880.0,-16.0,-0.0182,193420,0.0045,3640410,3931558.0,-291148.0,-0.0741,826013053,0.0044
Thursday,August,2020-08-13,instagram,401,848,864.0,-16.0,-0.0185,194268,0.0044,3784228,3640410.0,143818.0,0.0395,829797281,0.0046
Friday,August,2020-08-14,instagram,400,825,848.0,-23.0,-0.0271,195093,0.0042,3917792,3784228.0,133564.0,0.0353,833715073,0.0047
Saturday,August,2020-08-15,instagram,386,806,825.0,-19.0,-0.023,195899,0.0041,3598393,3917792.0,-319399.0,-0.0815,837313466,0.0043
Sunday,August,2020-08-16,instagram,367,773,806.0,-33.0,-0.0409,196672,0.0039,3649328,3598393.0,50935.0,0.0142,840962794,0.0044
Monday,August,2020-08-17,instagram,409,868,773.0,95.0,0.1229,197540,0.0044,3309364,3649328.0,-339964.0,-0.0932,844272158,0.0039
Tuesday,August,2020-08-18,instagram,398,818,868.0,-50.0,-0.0576,198358,0.0041,3538017,3309364.0,228653.0,0.0691,847810175,0.0042
Wednesday,August,2020-08-19,instagram,435,886,818.0,68.0,0.0831,199244,0.0045,4041667,3538017.0,503650.0,0.1424,851851842,0.0048
Thursday,August,2020-08-20,instagram,418,824,886.0,-62.0,-0.07,200068,0.0041,3376977,4041667.0,-664690.0,-0.1645,855228819,0.004
Friday,August,2020-08-21,instagram,425,891,824.0,67.0,0.0813,200959,0.0045,4206207,3376977.0,829230.0,0.2456,859435026,0.0049
Saturday,August,2020-08-22,instagram,385,816,891.0,-75.0,-0.0842,201775,0.0041,3542125,4206207.0,-664082.0,-0.1579,862977151,0.0041
Sunday,August,2020-08-23,instagram,370,776,816.0,-40.0,-0.049,202551,0.0038,3857417,3542125.0,315292.0,0.089,866834568,0.0045
Monday,August,2020-08-24,instagram,431,841,776.0,65.0,0.0838,203392,0.0042,3509652,3857417.0,-347765.0,-0.0902,870344220,0.004
Tuesday,August,2020-08-25,instagram,423,864,841.0,23.0,0.0273,204256,0.0042,3744067,3509652.0,234415.0,0.0668,874088287,0.0043
Wednesday,August,2020-08-26,instagram,424,864,864.0,0.0,0.0,205120,0.0042,4039971,3744067.0,295904.0,0.079,878128258,0.0046
Thursday,August,2020-08-27,instagram,422,823,864.0,-41.0,-0.0475,205943,0.004,3683724,4039971.0,-356247.0,-0.0882,881811982,0.0042
Friday,August,2020-08-28,instagram,415,894,823.0,71.0,0.0863,206837,0.0043,3723203,3683724.0,39479.0,0.0107,885535185,0.0042
Saturday,August,2020-08-29,instagram,392,786,894.0,-108.0,-0.1208,207623,0.0038,3237411,3723203.0,-485792.0,-0.1305,888772596,0.0037
Sunday,August,2020-08-30,instagram,377,758,786.0,-28.0,-0.0356,208381,0.0037,4219833,3237411.0,982422.0,0.3035,892992429,0.0047
Monday,August,2020-08-31,instagram,420,875,758.0,117.0,0.1544,209256,0.0042,3457607,4219833.0,-762226.0,-0.1806,896450036,0.0039
Tuesday,September,2020-09-01,instagram,409,864,875.0,-11.0,-0.0126,210120,0.0041,3639960,3457607.0,182353.0,0.0527,900089996,0.0041
Wednesday,September,2020-09-02,instagram,406,838,864.0,-26.0,-0.0301,210958,0.004,3723255,3639960.0,83295.0,0.0229,903813251,0.0041
Thursday,September,2020-09-03,instagram,423,851,838.0,13.0,0.0155,211809,0.004,3263579,3723255.0,-459676.0,-0.1235,907076830,0.0036
Friday,September,2020-09-04,instagram,416,865,851.0,14.0,0.0165,212674,0.0041,3591695,3263579.0,328116.0,0.1005,910668525,0.004
Saturday,September,2020-09-05,instagram,405,819,865.0,-46.0,-0.0532,213493,0.0039,4338787,3591695.0,747092.0,0.208,915007312,0.0048
Sunday,September,2020-09-06,instagram,389,769,819.0,-50.0,-0.0611,214262,0.0036,3784671,4338787.0,-554116.0,-0.1277,918791983,0.0041
Monday,September,2020-09-07,instagram,376,774,769.0,5.0,0.0065,215036,0.0036,4346155,3784671.0,561484.0,0.1484,923138138,0.0047
Tuesday,September,2020-09-08,instagram,420,895,774.0,121.0,0.1563,215931,0.0042,3647578,4346155.0,-698577.0,-0.1607,926785716,0.004
Wednesday,September,2020-09-09,instagram,399,867,895.0,-28.0,-0.0313,216798,0.004,3653695,3647578.0,6117.0,0.0017,930439411,0.0039
Thursday,September,2020-09-10,instagram,417,832,867.0,-35.0,-0.0404,217630,0.0038,3523559,3653695.0,-130136.0,-0.0356,933962970,0.0038
Friday,September,2020-09-11,instagram,403,810,832.0,-22.0,-0.0264,218440,0.0037,2974287,3523559.0,-549272.0,-0.1559,936937257,0.0032
Saturday,September,2020-09-12,instagram,408,828,810.0,18.0,0.0222,219268,0.0038,4039389,2974287.0,1065102.0,0.3581,940976646,0.0043
Sunday,September,2020-09-13,instagram,372,761,828.0,-67.0,-0.0809,220029,0.0035,3300788,4039389.0,-738601.0,-0.1828,944277434,0.0035
Monday,September,2020-09-14,instagram,396,797,761.0,36.0,0.0473,220826,0.0036,3496020,3300788.0,195232.0,0.0591,947773454,0.0037
Tuesday,September,2020-09-15,instagram,387,769,797.0,-28.0,-0.0351,221595,0.0035,3427496,3496020.0,-68524.0,-0.0196,951200950,0.0036
Wednesday,September,2020-09-16,instagram,396,798,769.0,29.0,0.0377,222393,0.0036,3862780,3427496.0,435284.0,0.127,955063730,0.0041
Thursday,September,2020-09-17,instagram,422,848,798.0,50.0,0.0627,223241,0.0038,3478509,3862780.0,-384271.0,-0.0995,958542239,0.0036
Friday,September,2020-09-18,instagram,407,907,848.0,59.0,0.0696,224148,0.0041,3561378,3478509.0,82869.0,0.0238,962103617,0.0037
Saturday,September,2020-09-19,instagram,352,731,907.0,-176.0,-0.194,224879,0.0033,3446076,3561378.0,-115302.0,-0.0324,965549693,0.0036
Sunday,September,2020-09-20,instagram,360,714,731.0,-17.0,-0.0233,225593,0.0032,3464120,3446076.0,18044.0,0.0052,969013813,0.0036
Monday,September,2020-09-21,instagram,407,784,714.0,70.0,0.098,226377,0.0035,3870756,3464120.0,406636.0,0.1174,972884569,0.004
Tuesday,September,2020-09-22,instagram,402,823,784.0,39.0,0.0497,227200,0.0036,3522399,3870756.0,-348357.0,-0.09,976406968,0.0036
Wednesday,September,2020-09-23,instagram,397,834,823.0,11.0,0.0134,228034,0.0037,4078543,3522399.0,556144.0,0.1579,980485511,0.0042
Thursday,September,2020-09-24,instagram,428,892,834.0,58.0,0.0695,228926,0.0039,3780310,4078543.0,-298233.0,-0.0731,984265821,0.0039
Friday,September,2020-09-25,instagram,402,857,892.0,-35.0,-0.0392,229783,0.0037,3387376,3780310.0,-392934.0,-0.1039,987653197,0.0034
Saturday,September,2020-09-26,instagram,398,837,857.0,-20.0,-0.0233,230620,0.0036,3747170,3387376.0,359794.0,0.1062,991400367,0.0038
Sunday,September,2020-09-27,instagram,392,800,837.0,-37.0,-0.0442,231420,0.0035,3883597,3747170.0,136427.0,0.0364,995283964,0.0039
Monday,September,2020-09-28,instagram,390,758,800.0,-42.0,-0.0525,232178,0.0033,3074042,3883597.0,-809555.0,-0.2085,998358006,0.0031
Tuesday,September,2020-09-29,instagram,401,810,758.0,52.0,0.0686,232988,0.0035,3488766,3074042.0,414724.0,0.1349,1001846772,0.0035
Wednesday,September,2020-09-30,instagram,396,830,810.0,20.0,0.0247,233818,0.0036,3673900,3488766.0,185134.0,0.0531,1005520672,0.0037
Thursday,October,2020-10-01,instagram,424,864,830.0,34.0,0.041,234682,0.0037,3328937,3673900.0,-344963.0,-0.0939,1008849609,0.0033
Friday,October,2020-10-02,instagram,390,860,864.0,-4.0,-0.0046,235542,0.0037,3524435,3328937.0,195498.0,0.0587,1012374044,0.0035
Saturday,October,2020-10-03,instagram,378,770,860.0,-90.0,-0.1047,236312,0.0033,3213627,3524435.0,-310808.0,-0.0882,1015587671,0.0032
Sunday,October,2020-10-04,instagram,375,717,770.0,-53.0,-0.0688,237029,0.003,3285769,3213627.0,72142.0,0.0224,1018873440,0.0032
Monday,October,2020-10-05,instagram,404,851,717.0,134.0,0.1869,237880,0.0036,3624108,3285769.0,338339.0,0.103,1022497548,0.0036
Tuesday,October,2020-10-06,instagram,402,838,851.0,-13.0,-0.0153,238718,0.0035,3454493,3624108.0,-169615.0,-0.0468,1025952041,0.0034
Wednesday,October,2020-10-07,instagram,403,844,838.0,6.0,0.0072,239562,0.0035,3126685,3454493.0,-327808.0,-0.0949,1029078726,0.003
Thursday,October,2020-10-08,instagram,410,852,844.0,8.0,0.0095,240414,0.0036,3789080,3126685.0,662395.0,0.2119,1032867806,0.0037
Friday,October,2020-10-09,instagram,385,838,852.0,-14.0,-0.0164,241252,0.0035,3316160,3789080.0,-472920.0,-0.1248,1036183966,0.0032
Saturday,October,2020-10-10,instagram,387,782,838.0,-56.0,-0.0668,242034,0.0032,2989484,3316160.0,-326676.0,-0.0985,1039173450,0.0029
Sunday,October,2020-10-11,instagram,375,804,782.0,22.0,0.0281,242838,0.0033,3479657,2989484.0,490173.0,0.164,1042653107,0.0033
Monday,October,2020-10-12,instagram,383,761,804.0,-43.0,-0.0535,243599,0.0031,3273190,3479657.0,-206467.0,-0.0593,1045926297,0.0031
Tuesday,October,2020-10-13,instagram,375,768,761.0,7.0,0.0092,244367,0.0032,3863840,3273190.0,590650.0,0.1805,1049790137,0.0037
Wednesday,October,2020-10-14,instagram,372,815,768.0,47.0,0.0612,245182,0.0033,4003661,3863840.0,139821.0,0.0362,1053793798,0.0038
Thursday,October,2020-10-15,instagram,374,781,815.0,-34.0,-0.0417,245963,0.0032,4070310,4003661.0,66649.0,0.0166,1057864108,0.0039
Friday,October,2020-10-16,instagram,391,855,781.0,74.0,0.0948,246818,0.0035,4862923,4070310.0,792613.0,0.1947,1062727031,0.0046
Saturday,October,2020-10-17,instagram,295,632,855.0,-223.0,-0.2608,247450,0.0026,4472809,4862923.0,-390114.0,-0.0802,1067199840,0.0042
Sunday,October,2020-10-18,instagram,295,624,632.0,-8.0,-0.0127,248074,0.0025,3405986,4472809.0,-1066823.0,-0.2385,1070605826,0.0032
Monday,October,2020-10-19,instagram,369,780,624.0,156.0,0.25,248854,0.0031,3584969,3405986.0,178983.0,0.0525,1074190795,0.0033
Tuesday,October,2020-10-20,instagram,369,751,780.0,-29.0,-0.0372,249605,0.003,3216648,3584969.0,-368321.0,-0.1027,1077407443,0.003
Wednesday,October,2020-10-21,instagram,368,781,751.0,30.0,0.0399,250386,0.0031,3124250,3216648.0,-92398.0,-0.0287,1080531693,0.0029
Thursday,October,2020-10-22,instagram,406,832,781.0,51.0,0.0653,251218,0.0033,4233398,3124250.0,1109148.0,0.355,1084765091,0.0039
Friday,October,2020-10-23,instagram,375,812,832.0,-20.0,-0.024,252030,0.0032,2970314,4233398.0,-1263084.0,-0.2984,1087735405,0.0027
Saturday,October,2020-10-24,instagram,380,780,812.0,-32.0,-0.0394,252810,0.0031,3224252,2970314.0,253938.0,0.0855,1090959657,0.003
Sunday,October,2020-10-25,instagram,363,753,780.0,-27.0,-0.0346,253563,0.003,3309096,3224252.0,84844.0,0.0263,1094268753,0.003
Monday,October,2020-10-26,instagram,393,792,753.0,39.0,0.0518,254355,0.0031,3280202,3309096.0,-28894.0,-0.0087,1097548955,0.003
Tuesday,October,2020-10-27,instagram,423,848,792.0,56.0,0.0707,255203,0.0033,4134156,3280202.0,853954.0,0.2603,1101683111,0.0038
Wednesday,October,2020-10-28,instagram,405,816,848.0,-32.0,-0.0377,256019,0.0032,3530862,4134156.0,-603294.0,-0.1459,1105213973,0.0032
Thursday,October,2020-10-29,instagram,405,824,816.0,8.0,0.0098,256843,0.0032,3170028,3530862.0,-360834.0,-0.1022,1108384001,0.0029
Friday,October,2020-10-30,instagram,403,828,824.0,4.0,0.0049,257671,0.0032,3517412,3170028.0,347384.0,0.1096,1111901413,0.0032
Saturday,October,2020-10-31,instagram,408,895,828.0,67.0,0.0809,258566,0.0035,3765627,3517412.0,248215.0,0.0706,1115667040,0.0034
Sunday,November,2020-11-01,instagram,392,816,895.0,-79.0,-0.0883,259382,0.0032,2838130,3765627.0,-927497.0,-0.2463,1118505170,0.0025
Monday,November,2020-11-02,instagram,397,834,816.0,18.0,0.0221,260216,0.0032,2935653,2838130.0,97523.0,0.0344,1121440823,0.0026
Tuesday,November,2020-11-03,instagram,414,833,834.0,-1.0,-0.0012,261049,0.0032,2736028,2935653.0,-199625.0,-0.068,1124176851,0.0024
Wednesday,November,2020-11-04,instagram,393,889,833.0,56.0,0.0672,261938,0.0034,3453581,2736028.0,717553.0,0.2623,1127630432,0.0031
Thursday,November,2020-11-05,instagram,428,1019,889.0,130.0,0.1462,262957,0.0039,3786778,3453581.0,333197.0,0.0965,1131417210,0.0034
Friday,November,2020-11-06,instagram,415,895,1019.0,-124.0,-0.1217,263852,0.0034,4227477,3786778.0,440699.0,0.1164,1135644687,0.0037
Saturday,November,2020-11-07,instagram,391,859,895.0,-36.0,-0.0402,264711,0.0033,4180904,4227477.0,-46573.0,-0.011,1139825591,0.0037
Sunday,November,2020-11-08,instagram,377,773,859.0,-86.0,-0.1001,265484,0.0029,3438788,4180904.0,-742116.0,-0.1775,1143264379,0.003
Monday,November,2020-11-09,instagram,419,833,773.0,60.0,0.0776,266317,0.0031,3975406,3438788.0,536618.0,0.156,1147239785,0.0035
Tuesday,November,2020-11-10,instagram,429,887,833.0,54.0,0.0648,267204,0.0033,3250371,3975406.0,-725035.0,-0.1824,1150490156,0.0028
Wednesday,November,2020-11-11,instagram,415,880,887.0,-7.0,-0.0079,268084,0.0033,3716286,3250371.0,465915.0,0.1433,1154206442,0.0032
Thursday,November,2020-11-12,instagram,409,868,880.0,-12.0,-0.0136,268952,0.0032,3471512,3716286.0,-244774.0,-0.0659,1157677954,0.003
Friday,November,2020-11-13,instagram,432,903,868.0,35.0,0.0403,269855,0.0034,4557255,3471512.0,1085743.0,0.3128,1162235209,0.0039
Saturday,November,2020-11-14,instagram,406,807,903.0,-96.0,-0.1063,270662,0.003,3407958,4557255.0,-1149297.0,-0.2522,1165643167,0.0029
Sunday,November,2020-11-15,instagram,417,785,807.0,-22.0,-0.0273,271447,0.0029,5033253,3407958.0,1625295.0,0.4769,1170676420,0.0043
Monday,November,2020-11-16,instagram,418,835,785.0,50.0,0.0637,272282,0.0031,4836822,5033253.0,-196431.0,-0.039,1175513242,0.0041
Tuesday,November,2020-11-17,instagram,398,841,835.0,6.0,0.0072,273123,0.0031,3535235,4836822.0,-1301587.0,-0.2691,1179048477,0.003
Wednesday,November,2020-11-18,instagram,389,783,841.0,-58.0,-0.069,273906,0.0029,4427105,3535235.0,891870.0,0.2523,1183475582,0.0038
Thursday,November,2020-11-19,instagram,421,850,783.0,67.0,0.0856,274756,0.0031,3631971,4427105.0,-795134.0,-0.1796,1187107553,0.0031
Friday,November,2020-11-20,instagram,396,832,850.0,-18.0,-0.0212,275588,0.003,3884779,3631971.0,252808.0,0.0696,1190992332,0.0033
